,date,code_insee_region,region,tmin,tmax,tmoy,annee,mois
2590,2017-02-20,27,Bourgogne-Franche-Comté,-0.08,11.15,5.53,2017,2
2591,2017-03-30,52,Pays de la Loire,7.55,23.8,15.68,2017,3
2592,2016-05-10,11,Île-de-France,14.34,18.04,16.19,2016,5
2593,2017-02-20,76,Occitanie,3.42,13.57,8.5,2017,2
2594,2017-03-31,28,Normandie,10.64,17.52,14.08,2017,3
2595,2016-05-11,44,Grand Est,10.54,20.63,15.59,2016,5
2596,2017-02-21,76,Occitanie,4.91,16.07,10.49,2017,2
2597,2017-03-31,94,Corse,7.55,18.1,12.82,2017,3
2598,2016-05-11,32,Hauts-de-France,13.88,20.54,17.21,2016,5
2599,2017-02-21,93,Provence-Alpes-Côte d'Azur,3.82,17.3,10.56,2017,2
2600,2017-04-01,27,Bourgogne-Franche-Comté,8.73,14.15,11.44,2017,4
2601,2016-05-11,76,Occitanie,11.05,16.46,13.76,2016,5
2602,2017-02-22,27,Bourgogne-Franche-Comté,8.42,10.62,9.52,2017,2
2603,2017-04-01,94,Corse,7.9,19.4,13.65,2017,4
2604,2016-05-12,76,Occitanie,8.04,20.12,14.08,2016,5
2605,2017-02-22,75,Nouvelle-Aquitaine,6.31,13.63,9.97,2017,2
2606,2017-04-02,84,Auvergne-Rhône-Alpes,6.75,12.49,9.62,2017,4
2607,2016-05-12,53,Bretagne,10.73,16.12,13.42,2016,5
2608,2017-02-22,44,Grand Est,8.84,10.61,9.72,2017,2
2609,2017-04-02,94,Corse,9.05,16.4,12.73,2017,4
2610,2016-05-12,93,Provence-Alpes-Côte d'Azur,12.9,21.33,17.12,2016,5
2611,2017-02-23,75,Nouvelle-Aquitaine,4.66,12.01,8.33,2017,2
2612,2017-04-02,24,Centre-Val de Loire,6.3,16.92,11.61,2017,4
2613,2016-05-12,84,Auvergne-Rhône-Alpes,10.48,16.65,13.57,2016,5
2614,2017-02-23,76,Occitanie,2.6,17.06,9.83,2017,2
2615,2017-04-02,93,Provence-Alpes-Côte d'Azur,7.93,15.07,11.5,2017,4
2616,2016-05-13,24,Centre-Val de Loire,12.77,17.7,15.23,2016,5
2617,2017-02-25,76,Occitanie,0.95,14.12,7.54,2017,2
2618,2017-04-02,52,Pays de la Loire,6.2,16.65,11.42,2017,4
2619,2016-05-13,84,Auvergne-Rhône-Alpes,10.69,15.59,13.14,2016,5
2620,2017-02-26,32,Hauts-de-France,6.4,11.66,9.03,2017,2
2621,2017-04-03,52,Pays de la Loire,3.4,20.05,11.73,2017,4
2622,2016-05-13,11,Île-de-France,13.9,22.72,18.31,2016,5
2623,2017-02-26,44,Grand Est,1.76,12.52,7.14,2017,2
2624,2017-04-03,44,Grand Est,4.76,19.02,11.89,2017,4
2625,2016-05-13,28,Normandie,11.68,18.92,15.3,2016,5
2626,2017-02-27,27,Bourgogne-Franche-Comté,3.53,15.3,9.42,2017,2
2627,2017-04-04,11,Île-de-France,7.26,17.32,12.29,2017,4
2628,2016-05-14,27,Bourgogne-Franche-Comté,10.03,14.3,12.17,2016,5
2629,2017-02-27,32,Hauts-de-France,6.02,10.32,8.17,2017,2
2630,2017-04-04,32,Hauts-de-France,4.4,14.08,9.24,2017,4
2631,2016-05-14,93,Provence-Alpes-Côte d'Azur,12.62,22.32,17.47,2016,5
2632,2017-02-27,84,Auvergne-Rhône-Alpes,1.05,15.35,8.2,2017,2
2633,2017-04-04,53,Bretagne,7.7,13.28,10.49,2017,4
2634,2016-05-14,53,Bretagne,9.33,16.55,12.94,2016,5
2635,2017-02-27,44,Grand Est,4.91,14.09,9.5,2017,2
2636,2017-04-05,84,Auvergne-Rhône-Alpes,6.37,16.41,11.39,2017,4
2637,2016-05-14,84,Auvergne-Rhône-Alpes,11.17,17.21,14.19,2016,5
2638,2017-02-28,93,Provence-Alpes-Côte d'Azur,7.93,12.92,10.42,2017,2
2639,2017-04-05,76,Occitanie,9.63,18.14,13.88,2017,4
2640,2016-05-15,24,Centre-Val de Loire,2.85,15.4,9.12,2016,5
2641,2017-02-28,24,Centre-Val de Loire,3.7,8.77,6.23,2017,2
2642,2017-04-05,11,Île-de-France,7.0,15.46,11.23,2017,4
2643,2016-05-15,76,Occitanie,10.93,19.55,15.24,2016,5
2644,2017-02-28,52,Pays de la Loire,3.9,10.4,7.15,2017,2
2645,2017-04-06,76,Occitanie,6.51,18.43,12.47,2017,4
2646,2016-05-15,84,Auvergne-Rhône-Alpes,6.89,14.92,10.9,2016,5
2647,2017-03-02,52,Pays de la Loire,3.4,12.6,8.0,2017,3
2648,2017-04-06,93,Provence-Alpes-Côte d'Azur,7.32,19.18,13.25,2017,4
2649,2016-05-16,75,Nouvelle-Aquitaine,7.0,18.11,12.56,2016,5
2650,2017-03-02,32,Hauts-de-France,5.48,10.66,8.07,2017,3
2651,2017-04-06,75,Nouvelle-Aquitaine,5.82,16.48,11.15,2017,4
2652,2016-05-16,93,Provence-Alpes-Côte d'Azur,9.43,21.18,15.31,2016,5
2653,2017-03-02,76,Occitanie,5.67,17.45,11.56,2017,3
2654,2017-04-07,24,Centre-Val de Loire,1.13,18.77,9.95,2017,4
2655,2016-05-16,94,Corse,11.6,20.55,16.08,2016,5
2656,2017-03-02,93,Provence-Alpes-Côte d'Azur,5.23,16.72,10.98,2017,3
2657,2017-04-07,52,Pays de la Loire,3.05,19.25,11.15,2017,4
2658,2016-05-17,24,Centre-Val de Loire,4.27,18.18,11.22,2016,5
2659,2017-03-02,53,Bretagne,3.52,12.35,7.94,2017,3
2660,2017-04-07,84,Auvergne-Rhône-Alpes,1.04,18.47,9.75,2017,4
2661,2016-05-17,44,Grand Est,5.6,17.54,11.57,2016,5
2662,2017-03-03,84,Auvergne-Rhône-Alpes,2.26,14.42,8.34,2017,3
2663,2017-04-08,75,Nouvelle-Aquitaine,6.73,26.02,16.38,2017,4
2664,2016-05-18,76,Occitanie,7.97,20.73,14.35,2016,5
2665,2017-03-03,93,Provence-Alpes-Côte d'Azur,5.1,16.73,10.92,2017,3
2666,2017-04-08,94,Corse,8.6,19.9,14.25,2017,4
2667,2016-05-19,44,Grand Est,8.21,16.19,12.2,2016,5
2668,2017-03-03,52,Pays de la Loire,7.8,17.15,12.48,2017,3
2669,2017-04-08,32,Hauts-de-France,3.3,17.38,10.34,2017,4
2670,2016-05-19,94,Corse,11.4,22.4,16.9,2016,5
2671,2017-03-03,24,Centre-Val de Loire,5.23,16.9,11.07,2017,3
2672,2017-04-08,53,Bretagne,6.35,22.9,14.62,2017,4
2673,2016-05-19,24,Centre-Val de Loire,8.47,17.53,13.0,2016,5
2674,2017-03-03,32,Hauts-de-France,3.46,12.36,7.91,2017,3
2675,2017-04-09,52,Pays de la Loire,7.7,27.3,17.5,2017,4
2676,2016-05-20,94,Corse,11.45,24.6,18.03,2016,5
2677,2017-03-04,75,Nouvelle-Aquitaine,6.3,10.34,8.32,2017,3
2678,2017-04-09,94,Corse,8.1,21.45,14.78,2017,4
2679,2016-05-20,32,Hauts-de-France,9.8,17.94,13.87,2016,5
2680,2017-03-04,27,Bourgogne-Franche-Comté,5.12,10.93,8.02,2017,3
2681,2017-04-10,94,Corse,9.15,21.9,15.52,2017,4
2682,2016-05-21,28,Normandie,12.2,21.6,16.9,2016,5
2683,2017-03-04,44,Grand Est,4.25,13.1,8.68,2017,3
2684,2017-04-10,27,Bourgogne-Franche-Comté,5.85,22.5,14.17,2017,4
2685,2016-05-21,53,Bretagne,12.8,18.35,15.58,2016,5
2686,2017-03-05,32,Hauts-de-France,4.1,8.6,6.35,2017,3
2687,2017-04-10,44,Grand Est,6.38,20.16,13.27,2017,4
2688,2016-05-22,24,Centre-Val de Loire,12.02,15.55,13.78,2016,5
2689,2017-03-05,28,Normandie,3.88,9.94,6.91,2017,3
2690,2017-04-10,84,Auvergne-Rhône-Alpes,7.09,24.21,15.65,2017,4
2691,2016-05-22,44,Grand Est,12.43,20.87,16.65,2016,5
2692,2017-03-05,24,Centre-Val de Loire,3.88,11.93,7.91,2017,3
2693,2017-04-11,27,Bourgogne-Franche-Comté,4.3,16.48,10.39,2017,4
2694,2016-05-23,11,Île-de-France,10.36,15.0,12.68,2016,5
2695,2017-03-06,53,Bretagne,6.52,11.05,8.79,2017,3
2696,2017-04-11,76,Occitanie,11.3,19.79,15.55,2017,4
2697,2016-05-23,53,Bretagne,7.25,16.48,11.86,2016,5
2698,2017-03-06,94,Corse,8.1,18.4,13.25,2017,3
2699,2017-04-11,75,Nouvelle-Aquitaine,8.67,18.47,13.57,2017,4
2700,2016-05-23,76,Occitanie,8.44,18.36,13.4,2016,5
2701,2017-03-06,28,Normandie,3.74,7.98,5.86,2017,3
2702,2017-04-12,44,Grand Est,1.1,19.0,10.05,2017,4
2703,2016-05-24,76,Occitanie,7.07,21.51,14.29,2016,5
2704,2017-03-07,27,Bourgogne-Franche-Comté,4.02,9.13,6.58,2017,3
2705,2017-04-12,93,Provence-Alpes-Côte d'Azur,9.67,21.85,15.76,2017,4
2706,2016-05-24,52,Pays de la Loire,5.75,19.1,12.42,2016,5
2707,2017-03-07,53,Bretagne,5.85,11.6,8.72,2017,3
2708,2017-04-12,24,Centre-Val de Loire,0.95,19.23,10.09,2017,4
2709,2016-05-25,27,Bourgogne-Franche-Comté,5.9,20.45,13.18,2016,5
2710,2017-03-07,76,Occitanie,6.95,11.81,9.38,2017,3
2711,2017-04-13,44,Grand Est,5.55,15.45,10.5,2017,4
2712,2016-05-25,53,Bretagne,10.0,18.73,14.36,2016,5
2713,2017-03-08,75,Nouvelle-Aquitaine,9.02,14.77,11.89,2017,3
2714,2017-04-14,94,Corse,11.05,20.55,15.8,2017,4
2715,2016-05-25,93,Provence-Alpes-Côte d'Azur,9.93,22.58,16.26,2016,5
2716,2017-03-09,28,Normandie,10.9,13.28,12.09,2017,3
2717,2017-04-15,28,Normandie,6.76,14.1,10.43,2017,4
2718,2016-05-25,94,Corse,9.95,21.55,15.75,2016,5
2719,2017-03-10,27,Bourgogne-Franche-Comté,6.77,15.93,11.35,2017,3
2720,2017-04-15,53,Bretagne,8.85,14.42,11.64,2017,4
2721,2016-05-26,32,Hauts-de-France,7.66,20.8,14.23,2016,5
2722,2017-03-10,11,Île-de-France,6.44,11.0,8.72,2017,3
2723,2017-04-15,93,Provence-Alpes-Côte d'Azur,11.43,21.45,16.44,2017,4
2724,2016-05-26,94,Corse,12.3,22.35,17.32,2016,5
2725,2017-03-12,24,Centre-Val de Loire,5.83,16.83,11.33,2017,3
2726,2017-04-15,32,Hauts-de-France,7.62,13.88,10.75,2017,4
2727,2016-05-26,75,Nouvelle-Aquitaine,12.73,21.71,17.22,2016,5
2728,2017-03-12,53,Bretagne,8.93,11.2,10.06,2017,3
2729,2017-04-15,76,Occitanie,10.45,16.17,13.31,2017,4
2730,2016-05-26,28,Normandie,8.32,20.9,14.61,2016,5
2731,2017-03-14,94,Corse,6.1,17.5,11.8,2017,3
2732,2017-04-16,76,Occitanie,9.12,18.9,14.01,2017,4
2733,2016-05-27,44,Grand Est,13.13,24.93,19.03,2016,5
2734,2017-03-14,28,Normandie,2.14,11.56,6.85,2017,3
2735,2017-04-16,32,Hauts-de-France,4.88,13.22,9.05,2017,4
2736,2016-05-28,76,Occitanie,14.73,23.28,19.0,2016,5
2737,2017-03-14,24,Centre-Val de Loire,2.15,15.85,9.0,2017,3
2738,2017-04-16,24,Centre-Val de Loire,7.13,14.77,10.95,2017,4
2739,2016-05-28,84,Auvergne-Rhône-Alpes,13.33,26.14,19.73,2016,5
2740,2017-03-14,76,Occitanie,6.73,18.03,12.38,2017,3
2741,2017-04-17,76,Occitanie,5.82,21.44,13.63,2017,4
2742,2016-05-29,11,Île-de-France,14.52,17.76,16.14,2016,5
2743,2017-03-14,75,Nouvelle-Aquitaine,5.69,16.32,11.01,2017,3
2744,2017-04-17,24,Centre-Val de Loire,3.3,15.17,9.23,2017,4
2745,2016-05-29,32,Hauts-de-France,12.68,18.62,15.65,2016,5
2746,2017-03-14,53,Bretagne,3.1,12.8,7.95,2017,3
2747,2017-04-17,84,Auvergne-Rhône-Alpes,1.93,16.69,9.31,2017,4
2748,2016-05-29,93,Provence-Alpes-Côte d'Azur,14.4,20.67,17.53,2016,5
2749,2017-03-15,52,Pays de la Loire,8.3,13.85,11.08,2017,3
2750,2017-04-18,93,Provence-Alpes-Côte d'Azur,9.58,17.62,13.6,2017,4
2751,2016-05-29,76,Occitanie,13.33,20.52,16.92,2016,5
2752,2017-03-15,11,Île-de-France,8.68,15.14,11.91,2017,3
2753,2017-04-18,28,Normandie,3.34,11.8,7.57,2017,4
2754,2016-05-29,24,Centre-Val de Loire,12.35,18.27,15.31,2016,5
2755,2017-03-16,53,Bretagne,3.47,16.45,9.96,2017,3
2756,2017-04-18,84,Auvergne-Rhône-Alpes,4.43,12.42,8.42,2017,4
2757,2016-05-30,52,Pays de la Loire,12.9,19.4,16.15,2016,5
2758,2017-03-16,76,Occitanie,4.05,21.2,12.63,2017,3
2759,2017-04-18,52,Pays de la Loire,3.5,15.1,9.3,2017,4
2760,2016-05-30,28,Normandie,12.06,14.48,13.27,2016,5
2761,2017-03-16,27,Bourgogne-Franche-Comté,2.58,20.25,11.42,2017,3
2762,2017-04-18,53,Bretagne,3.1,15.45,9.27,2017,4
2763,2016-05-30,44,Grand Est,13.57,15.87,14.72,2016,5
2764,2017-03-17,53,Bretagne,7.1,12.5,9.8,2017,3
2765,2017-04-19,32,Hauts-de-France,1.04,10.34,5.69,2017,4
2766,2016-05-30,93,Provence-Alpes-Côte d'Azur,12.42,22.85,17.63,2016,5
2767,2017-03-17,44,Grand Est,3.96,15.7,9.83,2017,3
2768,2017-04-19,28,Normandie,1.5,11.6,6.55,2017,4
2769,2016-05-31,94,Corse,11.55,23.3,17.42,2016,5
2770,2017-03-18,53,Bretagne,6.85,14.38,10.61,2017,3
2771,2017-04-20,53,Bretagne,0.9,13.95,7.42,2017,4
2772,2016-05-31,53,Bretagne,11.38,20.55,15.96,2016,5
2773,2017-03-18,52,Pays de la Loire,5.25,14.15,9.7,2017,3
2774,2017-04-20,94,Corse,5.95,16.85,11.4,2017,4
2775,2016-05-31,32,Hauts-de-France,12.04,15.14,13.59,2016,5
2776,2017-03-18,11,Île-de-France,6.4,14.06,10.23,2017,3
2777,2017-04-21,27,Bourgogne-Franche-Comté,-1.97,17.3,7.67,2017,4
2778,2016-05-31,24,Centre-Val de Loire,11.53,12.78,12.16,2016,5
2779,2017-03-19,52,Pays de la Loire,9.8,13.65,11.72,2017,3
2780,2017-04-22,76,Occitanie,3.88,22.94,13.41,2017,4
2781,2016-06-01,84,Auvergne-Rhône-Alpes,10.93,17.12,14.02,2016,6
2782,2017-03-19,44,Grand Est,9.85,13.25,11.55,2017,3
2783,2017-04-22,53,Bretagne,4.0,18.02,11.01,2017,4
2784,2016-06-01,52,Pays de la Loire,13.05,17.95,15.5,2016,6
2785,2017-03-20,11,Île-de-France,9.52,12.26,10.89,2017,3
2786,2017-04-22,93,Provence-Alpes-Côte d'Azur,4.97,20.28,12.62,2017,4
2787,2016-06-01,27,Bourgogne-Franche-Comté,11.23,19.55,15.39,2016,6
2788,2017-03-20,24,Centre-Val de Loire,8.53,12.23,10.38,2017,3
2789,2017-04-23,11,Île-de-France,3.12,14.58,8.85,2017,4
2790,2016-06-01,44,Grand Est,11.06,20.79,15.92,2016,6
2791,2017-03-20,44,Grand Est,9.05,13.46,11.26,2017,3
2792,2017-04-23,27,Bourgogne-Franche-Comté,2.98,15.7,9.34,2017,4
2793,2016-06-01,94,Corse,12.7,18.8,15.75,2016,6
2794,2017-03-21,24,Centre-Val de Loire,6.98,10.02,8.5,2017,3
2795,2017-04-24,11,Île-de-France,2.56,17.28,9.92,2017,4
2796,2016-06-02,76,Occitanie,13.28,21.41,17.35,2016,6
2797,2017-03-21,94,Corse,12.35,17.35,14.85,2017,3
2798,2017-04-24,44,Grand Est,-1.34,18.71,8.69,2017,4
2799,2016-06-03,11,Île-de-France,10.64,13.36,12.0,2016,6
2800,2017-03-21,27,Bourgogne-Franche-Comté,6.52,11.6,9.06,2017,3
2801,2017-04-24,84,Auvergne-Rhône-Alpes,2.1,22.75,12.43,2017,4
2802,2016-06-03,28,Normandie,10.24,12.86,11.55,2016,6
2803,2017-03-22,28,Normandie,2.22,9.3,5.76,2017,3
2804,2017-04-24,53,Bretagne,3.5,17.7,10.6,2017,4
2805,2016-06-04,24,Centre-Val de Loire,11.8,17.23,14.52,2016,6
2806,2017-03-22,52,Pays de la Loire,3.15,9.3,6.22,2017,3
2807,2017-04-25,27,Bourgogne-Franche-Comté,4.88,13.37,9.12,2017,4
2808,2016-06-04,75,Nouvelle-Aquitaine,13.32,20.56,16.94,2016,6
2809,2017-03-22,75,Nouvelle-Aquitaine,3.18,12.27,7.72,2017,3
2810,2017-04-25,52,Pays de la Loire,6.25,10.25,8.25,2017,4
2811,2016-06-04,76,Occitanie,13.55,24.4,18.97,2016,6
2812,2017-03-22,84,Auvergne-Rhône-Alpes,3.35,13.7,8.53,2017,3
2813,2017-04-26,44,Grand Est,1.21,8.93,5.07,2017,4
2814,2016-06-05,75,Nouvelle-Aquitaine,13.79,23.57,18.68,2016,6
2815,2017-03-23,52,Pays de la Loire,3.3,10.05,6.68,2017,3
2816,2017-04-26,32,Hauts-de-France,0.32,10.74,5.53,2017,4
2817,2016-06-05,28,Normandie,11.74,19.02,15.38,2016,6
2818,2017-03-23,53,Bretagne,2.38,10.05,6.21,2017,3
2819,2017-04-26,24,Centre-Val de Loire,2.07,11.03,6.55,2017,4
2820,2016-06-05,32,Hauts-de-France,12.7,21.04,16.87,2016,6
2821,2017-03-24,28,Normandie,3.96,12.5,8.23,2017,3
2822,2017-04-26,76,Occitanie,7.08,11.35,9.22,2017,4
2823,2016-06-05,24,Centre-Val de Loire,13.33,18.27,15.8,2016,6
2824,2017-03-24,94,Corse,13.15,21.3,17.23,2017,3
2825,2017-04-26,93,Provence-Alpes-Côte d'Azur,9.08,14.92,12.0,2017,4
2826,2016-06-06,93,Provence-Alpes-Côte d'Azur,13.8,25.85,19.82,2016,6
2827,2017-03-25,32,Hauts-de-France,5.02,15.16,10.09,2017,3
2828,2017-04-27,27,Bourgogne-Franche-Comté,1.4,10.48,5.94,2017,4
2829,2016-06-06,75,Nouvelle-Aquitaine,13.42,25.91,19.67,2016,6
2830,2017-03-25,76,Occitanie,5.4,14.88,10.14,2017,3
2831,2017-04-27,75,Nouvelle-Aquitaine,0.47,13.23,6.85,2017,4
2832,2016-06-06,94,Corse,13.15,24.55,18.85,2016,6
2833,2017-03-25,28,Normandie,6.54,14.34,10.44,2017,3
2834,2017-04-27,24,Centre-Val de Loire,-0.63,12.02,5.69,2017,4
2835,2016-06-06,84,Auvergne-Rhône-Alpes,12.33,25.54,18.93,2016,6
2836,2017-03-25,84,Auvergne-Rhône-Alpes,7.11,12.87,9.99,2017,3
2837,2017-04-27,93,Provence-Alpes-Côte d'Azur,7.95,12.57,10.26,2017,4
2838,2016-06-07,44,Grand Est,14.17,26.7,20.44,2016,6
2839,2017-03-26,94,Corse,5.6,17.25,11.42,2017,3
2840,2017-04-27,44,Grand Est,1.25,10.28,5.76,2017,4
2841,2016-06-07,76,Occitanie,15.57,26.15,20.86,2016,6
2842,2017-03-26,44,Grand Est,1.96,16.94,9.45,2017,3
2843,2017-04-27,84,Auvergne-Rhône-Alpes,1.9,9.09,5.5,2017,4
2844,2016-06-07,28,Normandie,12.62,22.42,17.52,2016,6
2845,2017-03-26,75,Nouvelle-Aquitaine,5.44,19.3,12.37,2017,3
2846,2017-04-29,52,Pays de la Loire,1.8,19.05,10.42,2017,4
2847,2016-06-08,44,Grand Est,14.79,22.09,18.44,2016,6
2848,2017-03-26,52,Pays de la Loire,5.6,17.4,11.5,2017,3
2849,2017-04-29,27,Bourgogne-Franche-Comté,0.35,17.3,8.83,2017,4
2850,2016-06-08,11,Île-de-France,14.68,23.46,19.07,2016,6
2851,2017-03-26,93,Provence-Alpes-Côte d'Azur,4.38,16.65,10.52,2017,3
2852,2017-04-30,53,Bretagne,7.72,12.62,10.18,2017,4
2853,2016-06-09,52,Pays de la Loire,15.2,26.5,20.85,2016,6
2854,2017-03-27,75,Nouvelle-Aquitaine,6.92,19.2,13.06,2017,3
2855,2017-04-30,27,Bourgogne-Franche-Comté,3.57,20.2,11.88,2017,4
2856,2016-06-09,84,Auvergne-Rhône-Alpes,13.11,24.05,18.58,2016,6
2857,2017-03-27,27,Bourgogne-Franche-Comté,2.48,20.12,11.3,2017,3
2858,2017-05-01,24,Centre-Val de Loire,6.35,14.83,10.59,2017,5
2859,2016-06-10,76,Occitanie,15.64,24.14,19.89,2016,6
2860,2017-03-27,94,Corse,6.8,16.55,11.68,2017,3
2861,2017-05-01,28,Normandie,5.64,14.22,9.93,2017,5
2862,2016-06-10,44,Grand Est,10.04,24.01,17.03,2016,6
2863,2017-03-27,76,Occitanie,6.72,17.75,12.24,2017,3
2864,2017-05-01,52,Pays de la Loire,6.1,15.05,10.58,2017,5
2865,2016-06-10,28,Normandie,12.18,21.48,16.83,2016,6
2866,2017-03-28,44,Grand Est,3.58,20.12,11.85,2017,3
2867,2017-05-03,94,Corse,8.95,20.5,14.72,2017,5
2868,2016-06-10,53,Bretagne,15.72,19.9,17.81,2016,6
2869,2017-03-28,52,Pays de la Loire,5.3,18.1,11.7,2017,3
2870,2017-05-04,76,Occitanie,7.54,19.79,13.66,2017,5
2871,2016-06-11,44,Grand Est,14.37,20.14,17.26,2016,6
2872,2017-03-28,28,Normandie,5.2,17.14,11.17,2017,3
2873,2017-05-04,27,Bourgogne-Franche-Comté,6.95,15.35,11.15,2017,5
2874,2016-06-11,84,Auvergne-Rhône-Alpes,14.3,23.21,18.75,2016,6
2875,2017-03-29,44,Grand Est,3.95,19.16,11.56,2017,3
2876,2017-05-04,93,Provence-Alpes-Côte d'Azur,7.38,16.75,12.07,2017,5
2877,2016-06-12,11,Île-de-France,14.28,19.44,16.86,2016,6
2878,2017-03-30,24,Centre-Val de Loire,5.58,23.85,14.72,2017,3
2879,2017-05-05,94,Corse,11.2,20.95,16.08,2017,5
2880,2016-06-12,84,Auvergne-Rhône-Alpes,12.1,20.97,16.54,2016,6
2881,2017-03-30,93,Provence-Alpes-Côte d'Azur,7.5,21.65,14.57,2017,3
2882,2017-05-05,27,Bourgogne-Franche-Comté,3.27,20.38,11.82,2017,5
2883,2016-06-13,53,Bretagne,12.6,18.32,15.46,2016,6
2884,2017-03-30,76,Occitanie,6.54,23.07,14.8,2017,3
2885,2017-05-05,32,Hauts-de-France,7.72,14.32,11.02,2017,5
2886,2016-06-13,94,Corse,15.2,24.95,20.08,2016,6
2887,2017-03-30,84,Auvergne-Rhône-Alpes,4.1,23.52,13.81,2017,3
2888,2017-05-05,24,Centre-Val de Loire,5.0,19.97,12.48,2017,5
2889,2016-06-14,93,Provence-Alpes-Côte d'Azur,16.12,24.93,20.52,2016,6
2890,2017-03-31,76,Occitanie,10.16,19.59,14.88,2017,3
2891,2017-05-05,93,Provence-Alpes-Côte d'Azur,7.45,20.62,14.03,2017,5
2892,2016-06-15,93,Provence-Alpes-Côte d'Azur,13.78,23.23,18.51,2016,6
2893,2017-03-31,52,Pays de la Loire,12.25,18.1,15.18,2017,3
2894,2017-05-05,44,Grand Est,5.04,18.86,11.95,2017,5
2895,2016-06-16,93,Provence-Alpes-Côte d'Azur,15.82,22.2,19.01,2016,6
2896,2017-03-31,75,Nouvelle-Aquitaine,11.66,17.59,14.62,2017,3
2897,2017-05-05,53,Bretagne,8.75,18.23,13.49,2017,5
2898,2016-06-16,11,Île-de-France,12.56,19.02,15.79,2016,6
2899,2017-03-31,53,Bretagne,10.6,15.68,13.14,2017,3
2900,2017-05-05,75,Nouvelle-Aquitaine,10.63,22.3,16.47,2017,5
2901,2016-06-16,75,Nouvelle-Aquitaine,11.36,18.54,14.95,2016,6
2902,2017-03-31,44,Grand Est,7.58,21.25,14.41,2017,3
2903,2017-05-06,93,Provence-Alpes-Côte d'Azur,10.45,17.0,13.73,2017,5
2904,2016-06-17,84,Auvergne-Rhône-Alpes,11.03,20.93,15.98,2016,6
2905,2017-04-01,44,Grand Est,8.42,15.24,11.83,2017,4
2906,2017-05-06,52,Pays de la Loire,11.8,16.95,14.38,2017,5
2907,2016-06-17,32,Hauts-de-France,12.28,18.3,15.29,2016,6
2908,2017-04-01,53,Bretagne,8.2,14.15,11.18,2017,4
2909,2017-05-07,75,Nouvelle-Aquitaine,8.87,19.41,14.14,2017,5
2910,2016-06-17,24,Centre-Val de Loire,11.4,19.82,15.61,2016,6
2911,2017-04-01,24,Centre-Val de Loire,7.67,15.82,11.74,2017,4
2912,2017-05-08,28,Normandie,5.8,12.18,8.99,2017,5
2913,2016-06-17,11,Île-de-France,12.0,20.78,16.39,2016,6
2914,2017-04-02,75,Nouvelle-Aquitaine,7.7,15.16,11.43,2017,4
2915,2017-05-08,93,Provence-Alpes-Côte d'Azur,11.33,20.88,16.11,2017,5
2916,2016-06-18,75,Nouvelle-Aquitaine,10.54,19.79,15.17,2016,6
2917,2017-04-03,27,Bourgogne-Franche-Comté,4.92,19.87,12.39,2017,4
2918,2017-05-09,76,Occitanie,7.32,22.2,14.76,2017,5
2919,2016-06-18,44,Grand Est,11.51,19.36,15.44,2016,6
2920,2017-04-03,24,Centre-Val de Loire,3.8,19.82,11.81,2017,4
2921,2017-05-09,94,Corse,9.95,20.45,15.2,2017,5
2922,2016-06-18,28,Normandie,10.76,18.44,14.6,2016,6
2923,2017-04-03,32,Hauts-de-France,3.22,17.14,10.18,2017,4
2924,2017-05-12,24,Centre-Val de Loire,9.33,20.68,15.01,2017,5
2925,2016-06-18,53,Bretagne,11.53,18.45,14.99,2016,6
2926,2017-04-03,76,Occitanie,6.63,19.37,13.0,2017,4
2927,2016-01-01,24,Centre-Val de Loire,1.52,10.73,6.12,2016,1
2928,2017-05-12,94,Corse,13.05,20.7,16.88,2017,5
2929,2016-06-19,75,Nouvelle-Aquitaine,12.01,20.5,16.26,2016,6
2930,2017-04-04,84,Auvergne-Rhône-Alpes,6.4,17.77,12.09,2017,4
2931,2016-01-01,11,Île-de-France,3.3,8.76,6.03,2016,1
2932,2017-05-13,24,Centre-Val de Loire,9.45,19.62,14.53,2017,5
2933,2016-06-19,44,Grand Est,12.27,18.71,15.49,2016,6
2934,2017-04-04,44,Grand Est,4.29,17.69,10.99,2017,4
2935,2016-01-01,75,Nouvelle-Aquitaine,3.32,13.58,8.45,2016,1
2936,2017-05-13,76,Occitanie,12.33,22.45,17.39,2017,5
2937,2016-06-19,93,Provence-Alpes-Côte d'Azur,14.13,24.12,19.12,2016,6
2938,2017-04-04,52,Pays de la Loire,4.55,15.6,10.07,2017,4
2939,2016-01-01,93,Provence-Alpes-Côte d'Azur,5.3,12.77,9.03,2016,1
2940,2017-05-14,94,Corse,12.95,22.25,17.6,2017,5
2941,2016-06-20,11,Île-de-France,13.68,17.12,15.4,2016,6
2942,2017-04-05,93,Provence-Alpes-Côte d'Azur,9.82,18.48,14.15,2017,4
2943,2016-01-02,24,Centre-Val de Loire,6.92,11.22,9.07,2016,1
2944,2017-05-14,28,Normandie,9.62,18.4,14.01,2017,5
2945,2016-06-20,75,Nouvelle-Aquitaine,10.97,22.71,16.84,2016,6
2946,2017-04-05,32,Hauts-de-France,7.46,14.3,10.88,2017,4
2947,2016-01-02,28,Normandie,7.28,10.06,8.67,2016,1
2948,2017-05-14,53,Bretagne,9.55,18.15,13.85,2017,5
2949,2016-06-20,94,Corse,14.4,26.1,20.25,2016,6
2950,2017-04-05,75,Nouvelle-Aquitaine,7.47,17.02,12.24,2017,4
